Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1998-06-19,0.18550680577754974,0.194782457212797,0.1762320433319304,0.18550680577754974,61454400,0.0,0.0
1998-06-22,0.18434745715472184,0.18782639201283347,0.18318810853189396,0.18550680577754974,6979200,0.0,0.0
1998-06-23,0.1849271314661358,0.18782639201283347,0.1785507405775862,0.18550680577754974,9638400,0.0,0.0
1998-06-24,0.18550679058740155,0.19014506042003632,0.18318809353161133,0.19014506042003632,1732800,0.0,0.0
1998-06-25,0.1947824537754059,0.21797113745949162,0.1936231051730374,0.20869548618793488,18417600,0.0,0.0
1998-06-26,0.2110141989865399,0.2365215833642442,0.20753616597221328,0.22492724657058716,10267200,0.0,0.0
1998-06-29,0.22492719339854558,0.23884022442509503,0.22492719339854558,0.23072481155395508,4588800,0.0,0.0
1998-06-30,0.2353621653013023,0.2353621653013023,0.2202897999313516,0.22376783192157745,4747200,0.0,0.0
1998-07-01,0.2226084801262945,0.22492717693028333,0.22028979659080505,0.22028979659080505,16401600,0.0,0.0
1998-07-02,0.2226085364818573,0.2249272338728474,0.22028985235936993,0.2226085364818573,3355200,0.0,0.0
1998-07-06,0.22492724657058716,0.22492724657058716,0.22028986479531718,0.22492724657058716,2208000,0.0,0.0
1998-07-07,0.2249271803411526,0.2249271803411526,0.2202897999313516,0.22376783192157745,3652800,0.0,0.0
1998-07-08,0.22492724657058716,0.22492724657058716,0.22028986479531718,0.22492724657058716,1286400,0.0,0.0
1998-07-09,0.22376785365507645,0.28985496590945115,0.22260850512289934,0.26202890276908875,14769600,0.0,0.0
1998-07-10,0.26202892836484565,0.2689849937003955,0.26202892836484565,0.26666632294654846,1291200,0.0,0.0
1998-07-13,0.27246390868050707,0.2736232571846041,0.25623127818107605,0.25623127818107605,5025600,0.0,0.0
1998-07-14,0.2597103426482824,0.28289811925932945,0.2550720442897083,0.28057944774627686,5457600,0.0,0.0
1998-07-15,0.28753630860618795,0.3292754052363554,0.2852176114351945,0.296811044216156,8016000,0.0,0.0
1998-07-16,0.29565174676672273,0.30144936589768256,0.2782606673531898,0.2898550033569336,4713600,0.0,0.0
1998-07-17,0.292173768358092,0.29913073778152466,0.2875363990937305,0.29913073778152466,974400,0.0,0.0
1998-07-20,0.2991306796833951,0.32579649647250697,0.29681107997484407,0.3130437135696411,5347200,0.0,0.0
1998-07-21,0.3292754090718955,0.3431884414440163,0.3246371124177789,0.3315940797328949,10684800,0.0,0.0
1998-07-22,0.33855026260636184,0.34086986286970333,0.28753641201902924,0.32231855392456055,4641600,0.0,0.0
1998-07-23,0.3223184768340009,0.331594115819564,0.2921737116111673,0.3130437135696411,2116800,0.0,0.0
1998-07-24,0.31304377437000525,0.31304377437000525,0.2875363990937305,0.29913073778152466,1881600,0.0,0.0
1998-07-27,0.29681113762245354,0.30144943568221105,0.28521770119304407,0.29913073778152466,46747200,0.0,0.0
1998-07-28,0.29913064526729594,0.29913064526729594,0.2759419485264269,0.28521761298179626,3052800,0.0,0.0
1998-07-29,0.292173676411172,0.296811044216156,0.2782606442011162,0.296811044216156,2534400,0.0,0.0
1998-07-30,0.2944924000480296,0.3037680387496948,0.28521763706754094,0.3037680387496948,3014400,0.0,0.0
1998-07-31,0.3060867086212278,0.3060867086212278,0.2898549792401785,0.296811044216156,921600,0.0,0.0
1998-08-03,0.292173725970099,0.2991306943842283,0.2898550284058047,0.2944924235343933,4032000,0.0,0.0
1998-08-04,0.29565173387527466,0.3026086748478402,0.2898549907182437,0.29565173387527466,3633600,0.0,0.0
1998-08-05,0.29681095975130867,0.32927531153297956,0.29449228977715264,0.30724596977233887,8592000,0.0,0.0
1998-08-06,0.3002899837227336,0.30376800284367933,0.2968110358067104,0.29797038435935974,211200,0.0,0.0
1998-08-07,0.3118835045587832,0.3246371914362186,0.30956483333340673,0.31536245346069336,3302400,0.0,0.0
1998-08-10,0.3362315432187242,0.3362315432187242,0.3130437438269004,0.3165217638015747,2184000,0.0,0.0
1998-08-11,0.3223184768340009,0.3223184768340009,0.2875363432474905,0.3130437135696411,2265600,0.0,0.0
1998-08-12,0.3199998015557777,0.32927546772103844,0.31536243287078725,0.31768110394477844,1320000,0.0,0.0
1998-08-13,0.32463717460632324,0.3315941432541386,0.31999980585897186,0.32463717460632324,1699200,0.0,0.0
